student,school,minority,sex,ses,math
2333,3657,No,Male,-0.068,21.136
2334,3657,No,Female,-0.288,13.156
2335,3657,No,Female,0.452,17.508
2336,3657,No,Female,-0.748,5.122
2337,3657,No,Female,-0.478,7.147
2338,3657,No,Male,-0.078,3.448
2339,3657,No,Female,-1.048,17.736
2340,3657,No,Male,0.252,20.048
2341,3657,No,Female,-0.438,3.967
2342,3657,No,Female,-1.398,0.93
2343,3657,No,Male,-0.168,3.008
2344,3657,No,Female,-0.538,11.809
2345,3657,No,Female,1.022,12.267
2346,3657,No,Male,-0.688,21.082
2347,3657,No,Male,-1.358,8.043
2348,3657,No,Female,-1.068,8.152
2349,3657,No,Female,-0.858,6.504
2350,3657,No,Female,-1.948,-1.073
2351,3657,Yes,Male,-0.828,2.984
2352,3657,No,Male,-0.128,13.382
2353,3657,No,Male,-0.718,2.671
2354,3657,No,Male,1.512,18.61
2355,3657,No,Female,-1.358,5.528
2356,3657,No,Male,-1.978,12.486
2357,3657,No,Female,-0.928,1.471
2358,3657,No,Male,-0.248,-1.712
2359,3657,No,Female,-0.918,2.993
2360,3657,No,Male,0.452,23.205
2361,3657,No,Male,-1.598,23.053
2362,3657,No,Female,-1.358,3.583
2363,3657,No,Female,-0.128,6.506
2364,3657,No,Female,-1.148,24.993
2365,3657,No,Female,0.212,23.413
2366,3657,No,Male,0.172,8.141
2367,3657,No,Female,-1.038,4.858
2368,3657,No,Male,-1.488,1.912
2369,3657,No,Female,-1.838,2.957
2370,3657,No,Male,-1.338,16.732
2371,3657,No,Female,-0.678,0.008
2372,3657,No,Female,0.172,3.973
2373,3657,No,Female,-1.058,11.771
2374,3657,No,Male,-0.628,17.662
2375,3657,No,Male,-0.768,8.464
2376,3657,No,Female,-0.458,6.69
2377,3657,No,Male,-0.938,15.549
2378,3657,No,Female,-1.068,-1.045
2379,3657,No,Female,-0.898,1.125
2380,3657,No,Female,-2.008,5.891
2381,3657,No,Male,-0.448,12.864
2382,3688,No,Female,0.132,11.233
2383,3688,Yes,Female,1.262,1.076
2384,3688,No,Female,0.542,21.734
2385,3688,No,Female,-0.028,1.776
2386,3688,No,Female,0.182,7.838
2387,3688,No,Female,0.722,21.161
2388,3688,No,Female,0.762,23.363
2389,3688,No,Female,-0.008,21.023
2390,3688,No,Female,1.332,24.138
2391,3688,No,Female,0.062,19.719
2392,3688,No,Female,0.482,7.043
2393,3688,No,Female,0.732,22.022
2394,3688,No,Female,0.392,18.839
2395,3688,No,Female,0.442,17.999
2396,3688,No,Female,0.102,20.358
2397,3688,No,Female,-0.458,20.449
2398,3688,No,Female,0.362,5.425
2399,3688,No,Female,0.722,18.309
2400,3688,No,Female,0.132,8.156
2401,3688,No,Female,0.512,22.031
2402,3688,No,Female,0.902,14.129
2403,3688,No,Female,-0.138,7.762
2404,3688,No,Female,0.932,15.969
2405,3688,No,Female,1.432,18.614
2406,3688,No,Female,-0.078,6.928
2407,3688,No,Female,-0.058,21.935
2408,3688,No,Female,0.222,17.308
2409,3688,No,Female,-0.358,21.444
2410,3688,No,Female,0.752,19.62
2411,3688,No,Female,1.072,19.566
2412,3688,No,Female,1.262,20.677
2413,3688,No,Female,0.152,1.84
2414,3688,No,Female,0.952,11.178
2415,3688,No,Female,-0.048,3.078
2416,3688,No,Female,-1.408,19.906
2417,3688,No,Female,0.382,15.102
2418,3688,No,Female,0.852,10.226
2419,3688,No,Female,0.542,14.372
2420,3688,No,Female,0.532,11.252
2421,3688,No,Female,0.502,13.589
2422,3688,No,Female,0.502,14.073
2423,3688,No,Female,0.422,11.021
2424,3688,No,Female,-0.288,6.938
2425,3705,No,Male,1.292,18.032
2426,3705,Yes,Male,0.062,3.78
2427,3705,No,Male,0.072,0.583
2428,3705,No,Male,0.432,4.215
2429,3705,No,Male,0.612,10.16
2430,3705,No,Male,-0.458,23.152
2431,3705,No,Female,0.802,16.286
2432,3705,Yes,Male,-0.328,8.147
2433,3705,Yes,Female,-0.078,4.285
2434,3705,Yes,Female,-0.288,4.72
2435,3705,No,Female,1.292,12.963
2436,3705,No,Male,0.302,13.207
2437,3705,No,Female,1.512,8.845
2438,3705,No,Male,0.412,13.695
2439,3705,No,Female,0.112,10.921
2440,3705,Yes,Male,0.212,15.469
2441,3705,Yes,Male,0.542,15.554
2442,3705,Yes,Female,-1.048,9.283
2443,3705,No,Male,0.052,10.957
2444,3705,Yes,Female,-0.748,11.411
2445,3705,No,Female,0.592,16.918
2446,3705,Yes,Female,0.842,1.133
2447,3705,Yes,Female,0.072,12.889
2448,3705,Yes,Male,1.012,8.741
2449,3705,Yes,Female,-1.478,0.525
2450,3705,No,Female,0.752,4.054
2451,3705,Yes,Female,-1.138,10.712
2452,3705,No,Female,-0.178,16.977
2453,3705,Yes,Female,1.182,-1.254
2454,3705,Yes,Male,0.382,12.542
2455,3705,Yes,Male,-0.278,11.598
2456,3705,No,Male,0.712,6.196
2457,3705,Yes,Male,1.012,13.162
2458,3705,Yes,Female,-1.188,9.542
2459,3705,No,Male,0.372,12.647
2460,3705,No,Female,0.182,17.57
2461,3705,No,Male,0.122,-2.832
2462,3705,No,Female,1.452,17.517
2463,3705,Yes,Female,-0.138,4.522
2464,3705,Yes,Female,-0.098,17.241
2465,3705,No,Female,0.192,-0.128
2466,3705,No,Female,0.622,20.067
2467,3705,Yes,Male,0.372,17.701
2468,3705,Yes,Male,0.192,12.223
2469,3705,Yes,Male,0.232,8.998
2470,3716,No,Male,-0.018,23.14
2471,3716,Yes,Male,-0.678,-2.832
2472,3716,Yes,Female,-1.578,6.189
2473,3716,No,Female,0.502,15.271
2474,3716,No,Male,0.042,8.067
2475,3716,No,Male,0.212,13.131
2476,3716,No,Female,-0.358,5.206
2477,3716,Yes,Female,-1.498,-1.922
2478,3716,No,Female,-0.508,20.271
2479,3716,Yes,Male,-2.128,-0.568
2480,3716,No,Male,0.282,23.855
2481,3716,Yes,Male,0.202,19.359
2482,3716,No,Female,-0.188,8.052
2483,3716,No,Female,0.482,23.912
2484,3716,Yes,Male,-0.918,9.431
2485,3716,No,Male,-0.568,14.477
2486,3716,Yes,Female,-1.498,5.902
2487,3716,Yes,Male,0.832,17.321
2488,3716,Yes,Female,-1.048,-2.559
2489,3716,No,Male,0.462,19.716
2490,3716,No,Male,0.212,11.522
2491,3716,No,Male,1.062,21.964
2492,3716,Yes,Female,-1.068,10.911
2493,3716,Yes,Female,-1.128,1.242
2494,3716,Yes,Female,-0.808,8.494
2495,3716,Yes,Female,-1.208,3.115
2496,3716,Yes,Female,-0.338,0.066
2497,3716,Yes,Female,-1.218,4.418
2498,3716,No,Male,0.002,18.031
2499,3716,Yes,Male,-1.308,13.74
2500,3716,No,Male,-0.318,4.521
2501,3716,No,Female,-0.418,20.579
2502,3716,Yes,Female,-1.208,8.494
2503,3716,Yes,Male,-1.058,1.248
2504,3716,Yes,Female,0.942,1.316
2505,3716,No,Male,0.482,16.706
2506,3716,No,Female,1.262,21.512
2507,3716,Yes,Female,-0.508,3.441
2508,3716,Yes,Male,-1.158,22.894
2509,3716,Yes,Female,-0.538,-0.167
2510,3716,Yes,Female,-0.958,5.649
2511,3838,No,Male,-0.898,8.291
2512,3838,Yes,Male,0.432,22.805
2513,3838,Yes,Male,0.792,10.294
2514,3838,Yes,Female,-0.178,8.57
2515,3838,No,Male,1.182,9.137
2516,3838,No,Female,0.642,10.041
2517,3838,No,Male,0.592,24.133
2518,3838,Yes,Male,-0.528,16.83
2519,3838,No,Male,0.982,21.067
2520,3838,Yes,Female,0.392,10.882
2521,3838,No,Female,-0.318,9.545
2522,3838,No,Female,1.072,16.25
2523,3838,Yes,Male,-0.178,17.068
2524,3838,Yes,Male,0.052,11.128
2525,3838,Yes,Male,0.502,9.478
2526,3838,Yes,Male,-1.218,12.112
2527,3838,No,Female,1.132,17.645
2528,3838,Yes,Female,-0.848,9.79
2529,3838,Yes,Male,0.772,13.003
2530,3838,Yes,Female,-0.068,8.949
2531,3838,Yes,Female,-1.448,16.003
2532,3838,No,Male,0.232,23.371
2533,3838,Yes,Male,-0.768,16.158
2534,3838,Yes,Male,0.202,21.923
2535,3838,Yes,Female,0.162,20.116
2536,3838,No,Male,1.022,23.443
2537,3838,No,Female,0.952,17.732
2538,3838,Yes,Male,0.422,10.112
2539,3838,No,Female,0.812,20.322
2540,3838,No,Female,0.532,13.402
2541,3838,Yes,Male,-1.208,13.697
2542,3838,No,Female,0.342,12.424
2543,3838,Yes,Male,0.312,16.261
2544,3838,No,Female,0.102,20.583
2545,3838,No,Female,-0.578,22.365
2546,3838,No,Female,0.142,12.05
2547,3838,No,Male,-0.288,18.182
2548,3838,No,Male,0.902,20.305
2549,3838,Yes,Male,0.152,12.176
2550,3838,No,Female,-0.388,24.623
2551,3838,No,Male,0.452,11.715
2552,3838,No,Female,0.212,12.005
2553,3838,No,Female,0.682,15.513
2554,3838,No,Male,-0.118,21.2
2555,3838,No,Female,-0.728,23.053
2556,3838,No,Male,-0.548,22.284
2557,3838,No,Female,-0.108,19.685
2558,3838,No,Male,0.812,18.325
2559,3838,Yes,Male,-0.958,14.045
2560,3838,No,Male,0.612,22.735
2561,3838,No,Female,0.942,8.675
2562,3838,Yes,Female,-0.538,14.401
2563,3838,No,Male,0.662,18.628
2564,3838,No,Female,0.552,22.862
2565,3881,No,Female,0.042,0.785
2566,3881,No,Female,0.712,7.293
2567,3881,Yes,Female,0.112,2.543
2568,3881,No,Female,-0.008,16.815
2569,3881,No,Male,-0.068,13.392
2570,3881,No,Female,0.762,15.85
2571,3881,No,Female,0.162,10.853
2572,3881,No,Female,-0.138,5.29
2573,3881,No,Male,-0.348,4.723
2574,3881,No,Male,-0.048,5.816
2575,3881,No,Male,-0.408,4.765
2576,3881,No,Female,-0.468,15.77
2577,3881,No,Male,-0.358,22.835
2578,3881,No,Female,-0.208,2.875
2579,3881,No,Male,0.192,11.29
2580,3881,No,Female,0.382,3.631
2581,3881,No,Male,-0.288,6.215
2582,3881,No,Male,-0.918,18.368
2583,3881,Yes,Male,-0.278,14.728
2584,3881,No,Female,-0.238,23.736
2585,3881,No,Male,-0.118,14.77
2586,3881,No,Male,0.772,18.472
2587,3881,No,Male,0.392,19.277
2588,3881,No,Female,1.172,12.535
2589,3881,No,Male,0.552,5.924
2590,3881,No,Female,-0.628,8.141
2591,3881,No,Male,0.512,19.74
2592,3881,No,Male,0.972,22.056
2593,3881,No,Male,0.642,9.178
2594,3881,No,Male,0.792,21.434
2595,3881,Yes,Female,-0.118,13.282
2596,3881,No,Male,-0.678,7.557
2597,3881,No,Female,0.542,6.373
2598,3881,No,Female,0.992,13.388
2599,3881,No,Male,-0.298,19.845
2600,3881,No,Male,0.302,8.64
2601,3881,No,Male,0.572,6.098
2602,3881,No,Female,1.152,24.079
2603,3881,No,Female,-0.058,14.7
2604,3881,Yes,Male,-0.358,5.112
2605,3881,No,Male,-0.468,11.744
2606,3967,No,Female,-0.498,14.543
2607,3967,No,Female,-0.798,13.424
2608,3967,No,Male,-0.548,9.408
2609,3967,No,Male,-0.368,0.492
2610,3967,No,Female,-0.948,9.09
2611,3967,No,Female,-0.538,14.43
2612,3967,No,Male,-0.988,9.086
2613,3967,No,Female,-0.388,11.489
2614,3967,No,Female,-0.858,10.613
2615,3967,No,Male,-0.678,9.66
2616,3967,No,Female,-0.208,14.805
2617,3967,No,Female,1.082,23.664
2618,3967,No,Female,-0.808,10.786
2619,3967,No,Male,0.502,22.677
2620,3967,No,Male,-0.628,15.041
2621,3967,No,Female,0.552,15.241
2622,3967,No,Female,0.782,12.924
2623,3967,No,Female,-0.248,17.995
2624,3967,No,Male,0.592,1.918
2625,3967,No,Male,0.232,23.696
2626,3967,No,Male,-0.368,21.386
2627,3967,No,Female,-1.328,-0.052
2628,3967,No,Male,-0.198,11.376
2629,3967,No,Male,-0.968,7.944
2630,3967,No,Male,0.272,9.008
2631,3967,No,Male,0.102,3.693
2632,3967,No,Male,-0.708,15.008
2633,3967,No,Female,-1.048,8.199
2634,3967,No,Male,-0.778,0.023
2635,3967,No,Male,0.452,17.075
2636,3967,No,Male,-0.288,11.198
2637,3967,No,Female,-0.038,19.423
2638,3967,No,Female,-0.278,2.913
2639,3967,No,Male,-0.208,3.197
2640,3967,No,Male,1.132,7.264
2641,3967,No,Female,-0.158,16.354
2642,3967,No,Male,0.322,19.654
2643,3967,No,Male,-0.278,20.518
2644,3967,No,Male,0.752,10.313
2645,3967,No,Male,-0.208,2.558
2646,3967,No,Male,-0.538,19.956
2647,3967,No,Female,-1.128,19.138
2648,3967,No,Male,-0.828,5.924
2649,3967,No,Male,-0.688,3.036
2650,3967,No,Male,-0.438,13.352
2651,3967,No,Male,-0.288,19.056
2652,3967,No,Female,-0.358,-1.476
2653,3967,No,Male,1.032,15.802
2654,3967,No,Female,-0.498,5.253
2655,3967,No,Male,1.282,19.612
2656,3967,No,Male,-0.168,20.99
2657,3967,No,Female,-0.508,17.147
2658,3992,No,Male,0.002,23.339
2659,3992,Yes,Male,0.082,3.158
2660,3992,No,Female,0.502,13.568
2661,3992,Yes,Female,-0.298,8.769
2662,3992,No,Male,0.392,5.092
2663,3992,No,Male,-0.488,12.847
2664,3992,No,Female,0.292,17.031
2665,3992,Yes,Female,0.912,4.875
2666,3992,No,Male,0.702,15.753
2667,3992,No,Male,-0.988,8.693
2668,3992,Yes,Female,-1.398,21.469
2669,3992,Yes,Male,-0.488,22.804
2670,3992,Yes,Male,-0.188,16.301
2671,3992,No,Female,1.452,22.708
2672,3992,Yes,Female,0.072,9.989
2673,3992,No,Male,0.832,16.865
2674,3992,No,Male,0.592,12.145
2675,3992,Yes,Male,-0.088,13.835
2676,3992,Yes,Male,0.112,21.684
2677,3992,Yes,Male,0.192,14.913
2678,3992,Yes,Female,1.062,9.533
2679,3992,No,Male,0.402,21.605
2680,3992,Yes,Male,0.752,17.043
2681,3992,Yes,Female,0.732,19.989
2682,3992,Yes,Male,0.152,10.863
2683,3992,Yes,Male,-0.118,9.947
2684,3992,Yes,Male,0.132,13.715
2685,3992,No,Female,1.272,18.596
2686,3992,No,Female,-0.048,19.798
2687,3992,No,Male,1.102,22.906
2688,3992,No,Female,0.462,24.479
2689,3992,No,Male,0.022,-0.425
2690,3992,Yes,Male,0.912,8.531
2691,3992,No,Female,1.422,13.492
2692,3992,Yes,Male,0.812,15.828
2693,3992,No,Female,-0.178,14.083
2694,3992,No,Male,0.532,14.265
2695,3992,No,Female,1.122,16.165
2696,3992,No,Male,0.832,4.842
2697,3992,Yes,Male,0.932,16.585
2698,3992,No,Male,-0.648,15.206
2699,3992,No,Male,0.292,15.102
2700,3992,No,Female,1.312,13.056
2701,3992,No,Male,0.172,17.33
2702,3992,No,Female,0.842,22.443
2703,3992,No,Male,0.702,16.921
2704,3992,No,Female,0.682,16.498
2705,3992,No,Female,0.452,16.331
2706,3992,Yes,Female,-0.108,16.344
2707,3992,Yes,Male,0.052,11.747
2708,3992,No,Female,0.252,18.595
2709,3992,Yes,Male,1.082,10.205
2710,3992,Yes,Male,-0.228,8.74
2711,3999,Yes,Female,-0.688,19.007
2712,3999,Yes,Female,-1.768,2.649
2713,3999,Yes,Male,-1.068,-1.231
2714,3999,Yes,Male,-1.708,12.769
2715,3999,Yes,Female,-0.538,3.356
2716,3999,Yes,Female,0.502,18.256
2717,3999,Yes,Male,0.382,11.662
2718,3999,Yes,Male,-0.408,22.519
2719,3999,Yes,Male,-1.048,20.148
2720,3999,No,Female,-0.408,8.878
2721,3999,Yes,Female,-0.428,14.613
2722,3999,Yes,Male,-1.218,2.91
2723,3999,No,Female,0.172,14.054
2724,3999,Yes,Female,-0.528,7.24
2725,3999,Yes,Male,0.142,-1.775
2726,3999,Yes,Female,1.292,7.32
2727,3999,No,Male,1.222,18.057
2728,3999,No,Female,0.322,19.493
2729,3999,No,Female,0.102,4.178
2730,3999,Yes,Female,0.982,4.722
2731,3999,Yes,Female,-0.248,-0.562
2732,3999,Yes,Male,-1.368,1.12
2733,3999,Yes,Female,0.622,16.955
2734,3999,Yes,Female,-1.308,12.144
2735,3999,Yes,Female,0.982,10.325
2736,3999,No,Male,0.432,12.909
2737,3999,Yes,Female,0.062,14.807
2738,3999,Yes,Female,-0.708,8.462
2739,3999,Yes,Male,-0.138,5.545
2740,3999,Yes,Female,-0.258,10.869
2741,3999,No,Male,0.702,5.376
2742,3999,Yes,Female,-1.088,8.96
2743,3999,No,Female,1.222,10.092
2744,3999,No,Male,0.222,23.723
2745,3999,No,Male,-1.208,13.259
2746,3999,Yes,Male,0.002,6.293
2747,3999,Yes,Male,0.742,22.461
2748,3999,No,Male,1.372,24.479
2749,3999,No,Male,-1.618,1.505
2750,3999,Yes,Female,-1.378,4.172
2751,3999,Yes,Male,0.302,21.445
2752,3999,Yes,Female,-0.228,0.976
2753,3999,No,Male,1.012,22.723
2754,3999,No,Female,-0.208,-1.646
2755,3999,No,Male,1.362,20.682
2756,3999,No,Female,1.222,17.527
2757,4042,No,Male,-0.268,19.706
2758,4042,No,Female,0.932,19.666
2759,4042,No,Female,0.242,18.506
2760,4042,No,Male,0.812,22.732
2761,4042,No,Male,-0.008,11.429
2762,4042,No,Female,0.732,23.172
2763,4042,No,Female,1.372,18.269
2764,4042,No,Male,0.752,23.057
2765,4042,No,Male,0.852,18.577
2766,4042,No,Female,0.772,22.923
2767,4042,No,Female,1.282,14.311
2768,4042,No,Male,0.232,22.963
2769,4042,No,Male,1.072,9.212
2770,4042,No,Female,0.462,12.055
2771,4042,No,Male,1.082,15.297
2772,4042,No,Male,1.202,15.205
2773,4042,No,Female,0.702,16.001
2774,4042,No,Female,-0.328,13.684
2775,4042,No,Female,0.452,24.364
2776,4042,No,Male,0.212,14.148
2777,4042,No,Female,0.892,23.468
2778,4042,No,Male,-0.988,4.54
2779,4042,No,Male,0.292,20.672
2780,4042,No,Male,-0.478,10.081
2781,4042,No,Male,0.012,4.65
2782,4042,No,Female,-0.108,3.454
2783,4042,No,Female,0.792,14.5
2784,4042,No,Male,-0.098,2.245
2785,4042,No,Female,0.512,16.003
2786,4042,No,Male,0.952,5.658
2787,4042,No,Female,0.802,6.16
2788,4042,No,Male,1.132,14.27
2789,4042,No,Female,-0.498,11.843
2790,4042,No,Male,0.832,11.214
2791,4042,No,Male,0.782,14.669
2792,4042,No,Male,0.982,9.296
2793,4042,No,Male,0.942,3.457
2794,4042,No,Male,0.622,12.369
2795,4042,No,Female,1.062,18.708
2796,4042,No,Female,0.792,18.872
2797,4042,No,Female,-0.338,22.676
2798,4042,No,Male,-0.548,17.503
2799,4042,No,Female,0.412,20.427
2800,4042,No,Female,0.312,22.489
2801,4042,No,Male,-1.058,16.375
2802,4042,No,Male,1.202,17.773
2803,4042,No,Female,-0.478,12.206
2804,4042,No,Male,1.022,19.447
2805,4042,No,Female,-0.118,6.24
2806,4042,No,Male,0.482,3.687
2807,4042,No,Female,0.952,11.733
2808,4042,No,Female,-0.588,22.419
2809,4042,No,Female,-0.568,5.962
2810,4042,No,Male,1.072,13.91
2811,4042,No,Female,-0.338,8.638
2812,4042,No,Male,0.252,3.319
2813,4042,No,Female,-0.418,-0.164
2814,4042,No,Male,0.132,19.429
2815,4042,No,Male,1.262,15.45
2816,4042,No,Male,0.532,12.781
2817,4042,No,Female,0.252,18.19
2818,4042,No,Male,0.372,9.948
2819,4042,No,Male,-0.888,22.236
2820,4042,No,Male,1.022,12.107
2821,4173,No,Male,0.982,20.592
2822,4173,No,Male,0.782,9.83
2823,4173,No,Male,-0.118,12.885
2824,4173,No,Female,0.142,6.958
2825,4173,No,Female,0.492,20.706
2826,4173,No,Female,0.222,21.58
2827,4173,No,Female,0.032,12.632
2828,4173,No,Male,0.612,18.334
2829,4173,No,Female,-0.218,11.399
2830,4173,No,Female,0.792,21.323
2831,4173,Yes,Male,-0.298,4.387
2832,4173,No,Female,0.912,12.531
2833,4173,No,Male,-0.298,15.017
2834,4173,No,Female,0.132,-2.016
2835,4173,No,Male,-1.088,3.355
2836,4173,No,Male,0.652,7.454
2837,4173,No,Female,0.652,19.731
2838,4173,No,Female,-0.338,18.336
2839,4173,No,Female,-0.298,19.589
2840,4173,No,Male,0.142,15.192
2841,4173,No,Male,0.482,10.872
2842,4173,No,Female,-1.198,11.555
2843,4173,No,Female,-0.858,3.316
2844,4173,No,Female,-0.178,14.684
2845,4173,No,Female,-0.878,7.971
2846,4173,No,Female,0.232,24.479
2847,4173,No,Female,-0.188,2.429
2848,4173,No,Female,-1.128,20.173
2849,4173,No,Male,1.262,9.411
2850,4173,No,Female,0.252,22.967
2851,4173,No,Female,-0.748,11.126
2852,4173,No,Female,-0.538,9.247
2853,4173,No,Male,-0.278,10.413
2854,4173,No,Female,0.842,10.582
2855,4173,No,Male,-0.958,-0.203
2856,4173,No,Female,-0.028,1.356
2857,4173,Yes,Female,1.122,10.257
2858,4173,No,Female,0.642,24.247
2859,4173,No,Female,0.022,17.737
2860,4173,Yes,Female,-0.628,9.955
2861,4173,No,Female,0.002,8.26
2862,4173,No,Female,-0.048,7.51
2863,4173,No,Female,0.432,18.328
2864,4173,No,Male,-0.118,23.398
2865,4223,No,Male,0.522,19.211
2866,4223,No,Male,-0.218,18.509
2867,4223,No,Female,-0.298,6.193
2868,4223,No,Male,-0.448,23.56
2869,4223,No,Female,-0.418,18.582
2870,4223,No,Female,-0.898,12.179
2871,4223,No,Male,0.002,17.343
2872,4223,No,Female,0.242,13.119
2873,4223,No,Male,-0.178,19.125
2874,4223,No,Female,0.502,22.318
2875,4223,No,Female,-0.268,21.978
2876,4223,Yes,Male,-1.318,4.427
2877,4223,No,Male,0.542,14.98
2878,4223,No,Male,0.762,15.522
2879,4223,Yes,Female,-0.468,21.606
2880,4223,Yes,Female,-1.578,3.034
2881,4223,No,Female,-0.078,13.444
2882,4223,No,Female,-0.408,22.947
2883,4223,No,Male,-0.548,18.891
2884,4223,No,Male,-0.328,18.228
2885,4223,No,Female,-0.188,17.984
2886,4223,No,Male,1.242,20.375
2887,4223,No,Female,-0.038,5.758
2888,4223,No,Male,0.352,21.813
2889,4223,No,Female,-0.078,6.129
2890,4223,No,Male,-0.098,18.234
2891,4223,No,Female,-0.878,1.5
2892,4223,No,Male,-0.638,17.309
2893,4223,No,Male,0.702,4.578
2894,4223,No,Female,-1.138,15.275
2895,4223,No,Male,-0.298,21.95
2896,4223,No,Female,0.012,12.957
2897,4223,No,Male,0.302,13.734
2898,4223,No,Male,-0.078,4.858
2899,4223,No,Female,0.602,13.853
2900,4223,No,Male,0.662,19.254
2901,4223,Yes,Male,-0.918,5.684
2902,4223,No,Male,-0.568,8.636
2903,4223,No,Male,0.932,12.071
2904,4223,No,Female,-0.088,12.1
2905,4223,No,Female,0.432,5.662
2906,4223,No,Female,0.502,10.779
2907,4223,No,Male,0.482,20.005
2908,4223,No,Male,-0.058,23.814
2909,4223,No,Male,-0.508,18.51
2910,4253,Yes,Male,-0.768,10.703
2911,4253,Yes,Male,0.442,14.47
2912,4253,Yes,Male,0.292,12.769
2913,4253,Yes,Male,-0.208,4.89
2914,4253,Yes,Male,0.702,8.439
2915,4253,No,Male,0.712,2.47
2916,4253,Yes,Male,0.632,1.129
2917,4253,Yes,Male,-1.568,14.495
2918,4253,Yes,Male,-0.658,16.063
2919,4253,Yes,Male,-0.708,0.28
2920,4253,Yes,Male,0.292,0.179
2921,4253,No,Male,0.722,-1.853
2922,4253,Yes,Male,-1.568,14.934
2923,4253,Yes,Male,-0.288,10.809
2924,4253,Yes,Male,-0.748,12.809
2925,4253,Yes,Male,-1.348,1.813
2926,4253,Yes,Male,-0.008,5.023
2927,4253,Yes,Male,-0.898,6.045
2928,4253,Yes,Male,-0.898,14.992
2929,4253,Yes,Male,0.482,8.663
2930,4253,Yes,Male,0.012,8.511
2931,4253,Yes,Male,-0.388,13.88
2932,4253,Yes,Male,0.052,9.871
2933,4253,Yes,Male,-0.358,11.868
2934,4253,Yes,Male,-0.338,8.168
2935,4253,Yes,Male,-0.508,0.772
2936,4253,Yes,Male,-1.078,11.785
2937,4253,Yes,Male,-0.618,2.51
2938,4253,Yes,Male,-0.658,7.289
2939,4253,Yes,Male,-0.278,6.549
2940,4253,Yes,Male,-0.808,1.012
2941,4253,Yes,Male,-1.018,5.009
2942,4253,Yes,Male,0.002,11.698
2943,4253,Yes,Male,-0.578,16.339
2944,4253,Yes,Male,-0.678,3.907
2945,4253,Yes,Male,-0.578,7.424
2946,4253,Yes,Male,-0.068,11.02
2947,4253,Yes,Male,0.412,12.782
2948,4253,Yes,Male,-1.388,8.854
2949,4253,Yes,Male,-1.208,7.538
2950,4253,Yes,Male,0.982,20.468
2951,4253,Yes,Male,0.582,16.209
2952,4253,Yes,Male,-1.008,16.654
2953,4253,Yes,Male,-1.138,2.69
2954,4253,Yes,Male,0.832,3.023
2955,4253,Yes,Male,-0.668,6.207
2956,4253,Yes,Male,-1.238,23.239
2957,4253,Yes,Male,-1.048,11.969
2958,4253,Yes,Male,0.142,12.017
2959,4253,Yes,Male,-0.998,13.47
2960,4253,Yes,Male,0.402,14.526
2961,4253,Yes,Male,-1.288,6.848
2962,4253,Yes,Male,-0.548,18.808
2963,4253,Yes,Male,-0.428,9.751
2964,4253,Yes,Male,0.322,7.957
2965,4253,Yes,Male,-0.218,17.519
2966,4253,Yes,Male,0.622,13.102
2967,4253,Yes,Male,-1.518,5.581
2968,4292,Yes,Male,-0.778,2.057
2969,4292,Yes,Male,0.972,9.255
2970,4292,Yes,Male,-0.658,3.248
2971,4292,Yes,Male,-0.338,21.754
2972,4292,No,Male,-0.028,18.5
2973,4292,No,Male,-0.888,18.416
2974,4292,Yes,Male,-1.308,13.502
2975,4292,Yes,Male,0.152,15.362
2976,4292,Yes,Male,-0.378,13.331
2977,4292,Yes,Male,-0.468,5.427
2978,4292,Yes,Male,-0.858,20.972
2979,4292,Yes,Male,0.032,5.216
2980,4292,Yes,Male,-0.448,2.826
2981,4292,Yes,Male,0.042,12.165
2982,4292,Yes,Male,0.032,11.934
2983,4292,No,Male,-1.318,3.42
2984,4292,Yes,Male,0.492,8.694
2985,4292,Yes,Male,-1.098,8.489
2986,4292,Yes,Male,-1.208,-0.287
2987,4292,Yes,Male,0.592,7.482
2988,4292,Yes,Male,-1.808,10.169
2989,4292,Yes,Male,-0.248,7.167
2990,4292,Yes,Male,0.192,19.79
2991,4292,No,Male,0.482,12.801
2992,4292,Yes,Male,-1.848,18.781
2993,4292,No,Male,-1.698,15.051
2994,4292,No,Male,0.462,11.824
2995,4292,Yes,Male,-0.328,5.698
2996,4292,Yes,Male,-0.418,21.605
2997,4292,Yes,Male,-1.008,9.792
2998,4292,Yes,Male,-0.678,9.609
2999,4292,No,Male,0.762,21.272
3000,4292,Yes,Male,-0.728,15.665
3001,4292,Yes,Male,-0.348,16.638
3002,4292,Yes,Male,-0.298,12.514
3003,4292,No,Male,-1.098,18.022
3004,4292,Yes,Male,-0.138,6.703
3005,4292,Yes,Male,0.852,12.956
3006,4292,Yes,Male,-0.808,14.3
3007,4292,Yes,Male,-0.328,12.001
3008,4292,Yes,Male,-0.538,2.911
3009,4292,Yes,Male,-0.558,3.931
3010,4292,Yes,Male,0.282,4.95
3011,4292,Yes,Male,-0.728,9.975
3012,4292,Yes,Male,0.122,2.985
3013,4292,Yes,Male,-0.108,21.536
3014,4292,Yes,Male,-1.318,23.619
3015,4292,Yes,Male,-1.538,15.164
3016,4292,Yes,Male,0.292,23.619
3017,4292,No,Male,-0.678,16.278
3018,4292,Yes,Male,-0.908,18.318
3019,4292,Yes,Male,-1.148,7.128
3020,4292,No,Male,-0.568,17.088
3021,4292,Yes,Male,-0.408,18.042
3022,4292,Yes,Male,-0.048,16.442
3023,4292,Yes,Male,-0.128,14.241
